Year,Age,Total
1989,39,3835853.92
1989,40,3711760.06
1989,41,3737194.7
1989,42,3352362.55
1989,43,2832431.24
1989,44,2941041.3
1989,45,2970389.86
1989,46,2812774.57
1989,47,2593286.46
1989,48,2334307.59
1989,49,2477743.92
1989,50,2386372.69
1989,51,2235243.34
1989,52,2161639.81
1989,53,2164890.88
1989,54,2155506.78
1989,55,2053995.36
1989,56,2099322.86
1989,57,2178274.78
1989,58,2084952.51
1989,59,2211289.51
1989,60,2188031.98
1989,61,2147918.68
1989,62,2107291.92
1989,63,2127382.49
1989,64,2178525.83
1989,65,2085376.13
1989,66,2043123.45
1989,67,2049341.83
1989,68,1880606.24
1989,69,1833456.09
1989,70,1739406.77
1989,71,1675650.34
1989,72,1532521.08
1989,73,1466291.7
1989,74,1439755.64
1989,75,1372392.28
1989,76,1271275.09
1989,77,1198212.01
1989,78,1101601.02
1989,79,1024257.14
1989,80,910729.94
1989,81,825135.59
1989,82,731943.96
1989,83,662979.66
1989,84,580769.65
1989,85,510250.53
1989,86,450509.75
1989,87,356895.89
1989,88,345686.86
1989,89,245342.66
1989,90,225195.18
1989,91,174389.4
1989,92,147841.19
1989,93,117006.2
1989,94,88592.39
1989,95,65900.7
1989,96,49900.25
1989,97,33467.08
1989,98,24086.71
1989,99,16688.22
1989,100,11026.13
1989,101,6393.99
1989,102,4120.57
1989,103,2651.27
1989,104,1639.59
1989,105,921.27
1989,106,534.76
1989,107,361.27
1989,108,192.34
1989,109,106.84
1989,110+,160.74
1990,0,3922632.43
1990,1,3741667.04
1990,2,3681441.39
1990,3,3653004.26
1990,4,3683984.63
1990,5,3620366.66
1990,6,3594144.57
1990,7,3636163.2
1990,8,3483675.41
1990,9,3662638.77
1990,10,3622175.45
1990,11,3429741.76
1990,12,3364925.34
1990,13,3308095.46
1990,14,3280493.41
1990,15,3300646.06
1990,16,3321599.33
1990,17,3529493.94
1990,18,3740667.46
1990,19,4059446
1990,20,3973056.69
1990,21,3795829.63
1990,22,3701853.75
1990,23,3752501.38
1990,24,3980632.6
1990,25,4138401.35
1990,26,4223785.69
1990,27,4317815.99
1990,28,4174147.98
1990,29,4564087.6
1990,30,4488085.13
1990,31,4357155.74
1990,32,4373100.24
1990,33,4277163.2
1990,34,4312332.9
1990,35,4214038.11
1990,36,4017532.18
1990,37,3948088.65
1990,38,3650383.58
1990,39,3893138.31
1990,40,3761655.47
1990,41,3626337.62
1990,42,3742969.88
1990,43,3332795.15
1990,44,2913780.59
1990,45,2901104.27
1990,46,2900870.12
1990,47,2835399.18
1990,48,2441841.94
1990,49,2546471.59
1990,50,2417244.89
1990,51,2299140.49
1990,52,2217938.12
1990,53,2168316.49
1990,54,2192442.65
1990,55,2109783.06
1990,56,2064639.43
1990,57,2115235.43
1990,58,2021241.13
1990,59,2194976.81
1990,60,2156191.61
1990,61,2123909.81
1990,62,2128031.33
1990,63,2105233.08
1990,64,2151886.91
1990,65,2111293.49
1990,66,2035125.26
1990,67,2035055.44
1990,68,1940818.86
1990,69,1898446.31
1990,70,1759142.61
1990,71,1690970.83
1990,72,1580266.17
1990,73,1485616.68
1990,74,1447636.98
1990,75,1390977.13
1990,76,1290277.97
1990,77,1221579.54
1990,78,1132038.85
1990,79,1052420.53
1990,80,913057.24
1990,81,849323.34
1990,82,764249.48
1990,83,673109.57
1990,84,604227.51
1990,85,525294.16
1990,86,457798.69
1990,87,399021.64
1990,88,313051.77
1990,89,298296.42
1990,90,209144.18
1990,91,188761.25
1990,92,144107.75
1990,93,119887.52
1990,94,92984.09
1990,95,68759.02
1990,96,50061.49
1990,97,36999.23
1990,98,24224
1990,99,17224.61
1990,100,11541.27
1990,101,7445.02
1990,102,4217.12
1990,103,2683.92
1990,104,1686.11
1990,105,1033.37
1990,106,571.74
1990,107,329
1990,108,220.82
1990,109,130.75
1990,110+,172.88
1991,0,3995157.69
1991,1,3875930.65
1991,2,3759651.27
1991,3,3691481.47
1991,4,3710507.06
1991,5,3694091.68
1991,6,3624835.83
1991,7,3613796.31
1991,8,3523992.64
1991,9,3722501.52
1991,10,3708907.27
1991,11,3580273.31
1991,12,3442690.86
1991,13,3409017.44
1991,14,3344276.06
1991,15,3327131.43
1991,16,3333832.08
1991,17,3405090.32
1991,18,3502250.05
1991,19,3951945.9
1991,20,4056976.22
1991,21,3901112.66
1991,22,3709379.37
1991,23,3683192.61
1991,24,3841859.74
1991,25,3973943.8
1991,26,4137789.43
1991,27,4277070.28
1991,28,4137493.98
1991,29,4573309.71
1991,30,4519582.79
1991,31,4398437.45
1991,32,4391670.09
1991,33,4375761.88
1991,34,4434862.8
1991,35,4305513.23
1991,36,4140498.13
1991,37,4064468.12
1991,38,3756357.79
1991,39,4017788.41
1991,40,3817498.14
1991,41,3673247.17
1991,42,3627473.74
1991,43,3717097.05
1991,44,3438527.85
1991,45,2872353.72
1991,46,2826266.39
1991,47,2927604.23
1991,48,2688239.16
1991,49,2665001.56
1991,50,2485841.76
1991,51,2331387.84
1991,52,2287813.51
1991,53,2228506
1991,54,2201291.07
1991,55,2152505.01
1991,56,2127334.31
1991,57,2077343.65
1991,58,1968277.5
1991,59,2134965.09
1991,60,2142734.55
1991,61,2098521.37
1991,62,2112601.22
1991,63,2129962.58
1991,64,2129429.32
1991,65,2093473.41
1991,66,2062304.33
1991,67,2014686.9
1991,68,1937686.41
1991,69,1950437.89
1991,70,1835450.22
1991,71,1707211.97
1991,72,1626881.1
1991,73,1512803.82
1991,74,1458269.11
1991,75,1405339.25
1991,76,1319230.78
1991,77,1239162.15
1991,78,1174544.04
1991,79,1076440.81
1991,80,962534.71
1991,81,852275.11
1991,82,788077.28
1991,83,704128.75
1991,84,615346.91
1991,85,547412.97
1991,86,471699.32
1991,87,406585.64
1991,88,350869.54
1991,89,271803.28
1991,90,254587.18
1991,91,176461.12
1991,92,156200.73
1991,93,117171.97
1991,94,95612.56
1991,95,72957.29
1991,96,52408.27
1991,97,37483.82
1991,98,27063.09
1991,99,17477.9
1991,100,11981.9
1991,101,7936.56
1991,102,4952.47
1991,103,2780.55
1991,104,1745.74
1991,105,1049.52
1991,106,634.29
1991,107,329.7
1991,108,207.42
1991,109,142.14
1991,110+,176.84
1992,0,3988235.03
1992,1,3965730.36
1992,2,3885247.1
1992,3,3773384.78
1992,4,3755884.58
1992,5,3719806.78
1992,6,3700611.14
1992,7,3648724.67
1992,8,3515857.33
1992,9,3771322.54
1992,10,3761784.26
1992,11,3685141.69
1992,12,3606544.26
1992,13,3495106.12
1992,14,3452953.64
1992,15,3398290.26
1992,16,3365591.9
1992,17,3416217.57
1992,18,3377340.68
1992,19,3700786.64
1992,20,3929732.23
1992,21,3982953.4
1992,22,3818110.75
1992,23,3701367.64
1992,24,3778985.88
1992,25,3849636.63
1992,26,3985358.23
1992,27,4209791.69
1992,28,4123996.98
1992,29,4543517.41
1992,30,4543518.22
1992,31,4450296.97
1992,32,4454339.3
1992,33,4404663.37
1992,34,4545056.2
1992,35,4438505.1
1992,36,4237120.36
1992,37,4191856.39
1992,38,3878171.3
1992,39,4136051.93
1992,40,3929758.38
1992,41,3727567.82
1992,42,3676778.07
1992,43,3597518.32
1992,44,3840458.44
1992,45,3384654.54
1992,46,2799072.86
1992,47,2857865.13
1992,48,2809501.95
1992,49,2921558.88
1992,50,2609945.62
1992,51,2401005.65
1992,52,2329524.78
1992,53,2305910.85
1992,54,2267261.28
1992,55,2147992.97
1992,56,2176367.16
1992,57,2132136.39
1992,58,1955966.74
1992,59,2069488.25
1992,60,2087956.64
1992,61,2092399.96
1992,62,2088718.58
1992,63,2118420.66
1992,64,2152446.66
1992,65,2076909.97
1992,66,2046315.57
1992,67,2035382.85
1992,68,1925999.29
1992,69,1932302.69
1992,70,1899309.06
1992,71,1779265.22
1992,72,1667023.87
1992,73,1548496.4
1992,74,1479219.75
1992,75,1417367.17
1992,76,1343086.19
1992,77,1264538.3
1992,78,1205534.52
1992,79,1110992.75
1992,80,949447.36
1992,81,898930.19
1992,82,791377.56
1992,83,726648.08
1992,84,643985.59
1992,85,558120.47
1992,86,491774.96
1992,87,419716.7
1992,88,357759.2
1992,89,304843.95
1992,90,232867.72
1992,91,214425.64
1992,92,146672.91
1992,93,127068.38
1992,94,93817.7
1992,95,74780.01
1992,96,55784.48
1992,97,39345.35
1992,98,27467.56
1992,99,19230.97
1992,100,12234.26
1992,101,8202.69
1992,102,5285.63
1992,103,3195.23
1992,104,1717.81
1992,105,1089.19
1992,106,652.46
1992,107,407.25
1992,108,203.34
1992,109,122.85
1992,110+,210.86
1993,0,3933375.35
1993,1,3966588.66
1993,2,3978172.47
1993,3,3906772.42
1993,4,3844024.75
1993,5,3768959.21
1993,6,3729090.4
1993,7,3731111.4
1993,8,3565907.61
1993,9,3743755.72
1993,10,3820111.33
1993,11,3744223.84
1993,12,3717733.05
1993,13,3659737.12
1993,14,3542429.21
1993,15,3510499.11
1993,16,3438253.41
1993,17,3444427.69
1993,18,3402097.07
1993,19,3565081.03
1993,20,3694596.8
1993,21,3869541.01
1993,22,3908326.82
1993,23,3818530.65
1993,24,3797696.38
1993,25,3802687.67
1993,26,3858311.23
1993,27,4061620.68
1993,28,4076793.99
1993,29,4485747.28
1993,30,4540431.1
1993,31,4463699.21
1993,32,4509281.08
1993,33,4461443.91
1993,34,4564194.83
1993,35,4561802.81
1993,36,4364936.82
1993,37,4281411.76
1993,38,4019328.44
1993,39,4228759.91
1993,40,4069956.06
1993,41,3828335.24
1993,42,3738946.94
1993,43,3648976.89
1993,44,3702768.27
1993,45,3798300.75
1993,46,3298612.06
1993,47,2831320.39
1993,48,2753289.49
1993,49,3032311.08
1993,50,2878266.07
1993,51,2521268.21
1993,52,2402782.17
1993,53,2343771.41
1993,54,2347714.93
1993,55,2217175.69
1993,56,2163842.36
1993,57,2180359.36
1993,58,2022434.81
1993,59,2045059.29
1993,60,2032743.83
1993,61,2035402.14
1993,62,2085553.36
1993,63,2093632.15
1993,64,2137103.18
1993,65,2102217.77
1993,66,2032994.21
1993,67,2022783.34
1993,68,1945700.24
1993,69,1916045.99
1993,70,1885412.14
1993,71,1837935.33
1993,72,1737196.17
1993,73,1594669.59
1993,74,1514647.25
1993,75,1436966.99
1993,76,1354821.94
1993,77,1285785.02
1993,78,1226390.05
1993,79,1140076.57
1993,80,1009273.28
1993,81,888779.49
1993,82,834765.9
1993,83,730464.73
1993,84,665736.22
1993,85,584963.08
1993,86,502329.97
1993,87,438193.59
1993,88,369923.05
1993,89,311584.46
1993,90,261936.31
1993,91,197483.43
1993,92,178201.62
1993,93,119998.17
1993,94,101649.05
1993,95,73654.18
1993,96,57631.68
1993,97,41986.18
1993,98,28957.82
1993,99,19734.42
1993,100,13443.89
1993,101,8345.37
1993,102,5504.31
1993,103,3444.86
1993,104,2035.07
1993,105,1105.72
1993,106,720.14
1993,107,396.43
1993,108,263.43
1993,109,139.89
1993,110+,197.95
1994,0,3865573.81
1994,1,3918557.43
1994,2,3980638.98
1994,3,4006118.76
1994,4,3982244.71
1994,5,3858575.19
1994,6,3778570.01
1994,7,3763740.01
1994,8,3660020.1
1994,9,3774930.99
1994,10,3798910.88
1994,11,3806098.5
1994,12,3780362.22
1994,13,3768358.17
1994,14,3707998.14
1994,15,3600128.17
1994,16,3548907.22
1994,17,3510276.47
1994,18,3438830.56
1994,19,3577239.2
1994,20,3561414.81
1994,21,3640312.72
1994,22,3800280.24
1994,23,3909717.07
1994,24,3910811.82
1994,25,3832135.51
1994,26,3802936.99
1994,27,3933803.17
1994,28,3946793.15
1994,29,4388109.06
1994,30,4504327.97
1994,31,4446330.48
1994,32,4521558.02
1994,33,4506469.81
1994,34,4608068.59
1994,35,4591207.86
1994,36,4480276.28
1994,37,4398993.89
1994,38,4122956.76
1994,39,4337725.14
1994,40,4184095.02
1994,41,3953994.87
1994,42,3845966.76
1994,43,3711013.76
1994,44,3740220.57
1994,45,3681381.9
1994,46,3700349
1994,47,3332872.53
1994,48,2737675.97
1994,49,2950732.33
1994,50,3002606.11
1994,51,2779752.06
1994,52,2525861.41
1994,53,2411949.14
1994,54,2386940.06
1994,55,2299543.27
1994,56,2224578.16
1994,57,2166261.86
1994,58,2081570.31
1994,59,2101029.49
1994,60,2017049.14
1994,61,1976931.41
1994,62,2030881.13
1994,63,2088841.34
1994,64,2107296.89
1994,65,2089280.16
1994,66,2060170.16
1994,67,2012313.76
1994,68,1933103.45
1994,69,1930835.58
1994,70,1872960.47
1994,71,1820102.57
1994,72,1793788.19
1994,73,1669116.17
1994,74,1559667.6
1994,75,1469500.58
1994,76,1373186.34
1994,77,1295002.72
1994,78,1242614.51
1994,79,1159219.31
1994,80,1012242.82
1994,81,942442.37
1994,82,824470.8
1994,83,768056.84
1994,84,667238.26
1994,85,603177.18
1994,86,524256.58
1994,87,445674.71
1994,88,383984.61
1994,89,319965.17
1994,90,265231.81
1994,91,220819.15
1994,92,163113.88
1994,93,144114.56
1994,94,95147.49
1994,95,78669.56
1994,96,55766.72
1994,97,42764.66
1994,98,30322.1
1994,99,20468.46
1994,100,13595.04
1994,101,8920.59
1994,102,5363.47
1994,103,3486.4
1994,104,2115.19
1994,105,1196.87
1994,106,646.25
1994,107,446.38
1994,108,248.22
1994,109,158.74
1994,110+,185.4
1995,0,3814186.86
1995,1,3857131.2
1995,2,3932281.71
1995,3,4013338.72
1995,4,4084539.04
1995,5,3996487.92
1995,6,3866422.56
1995,7,3815432.45
1995,8,3703718.64
1995,9,3849929.87
1995,10,3834488.87
1995,11,3786571.31
1995,12,3843493.56
1995,13,3825320.57
1995,14,3814575.07
1995,15,3764318.38
1995,16,3634474.92
1995,17,3612205.76
1995,18,3512085.88
1995,19,3602500.99
1995,20,3574714.52
1995,21,3512673.08
1995,22,3583166.18
1995,23,3807506.94
1995,24,3999590.81
1995,25,3958703.02
1995,26,3826357.67
1995,27,3880675.19
1995,28,3837742.61
1995,29,4206190.34
1995,30,4429006.48
1995,31,4397907.31
1995,32,4503702.33
1995,33,4509908.05
1995,34,4640265.48
1995,35,4646255.66
1995,36,4504040.92
1995,37,4503674
1995,38,4255194.55
1995,39,4404437.43
1995,40,4315357.11
1995,41,4053659.55
1995,42,3978373.82
1995,43,3816674.71
1995,44,3788371.03
1995,45,3736600.11
1995,46,3584727.73
1995,47,3736460.11
1995,48,3237648.71
1995,49,2912860.16
1995,50,2936738.35
1995,51,2898913.86
1995,52,2787631.36
1995,53,2529731.42
1995,54,2457006.65
1995,55,2341436.53
1995,56,2297936.11
1995,57,2225222.29
1995,58,2081748.01
1995,59,2149526.5
1995,60,2081213.08
1995,61,1957568.5
1995,62,1974600.92
1995,63,2032491.55
1995,64,2098056.4
1995,65,2062193.37
1995,66,2049951.7
1995,67,2042551.49
1995,68,1923419.8
1995,69,1913946.34
1995,70,1891219.09
1995,71,1804301.37
1995,72,1776097.58
1995,73,1731681.53
1995,74,1632681.74
1995,75,1511894.55
1995,76,1404389.07
1995,77,1311241.74
1995,78,1247729.98
1995,79,1174626
1995,80,1051401.8
1995,81,945765.44
1995,82,875552.89
1995,83,759670.68
1995,84,701915.75
1995,85,604313.23
1995,86,541524.81
1995,87,465680.32
1995,88,391003.81
1995,89,332729.15
1995,90,272963.01
1995,91,223228.16
1995,92,182704.98
1995,93,132299.62
1995,94,114577.77
1995,95,73958.15
1995,96,59697.36
1995,97,41457.15
1995,98,30945.56
1995,99,21491.35
1995,100,14185.99
1995,101,9097.51
1995,102,5779.19
1995,103,3363.78
1995,104,2168.3
1995,105,1300.1
1995,106,736.82
1995,107,391.22
1995,108,275.67
1995,109,156.23
1995,110+,198.81
1996,0,3768128.96
1996,1,3813053.5
1996,2,3871519.23
1996,3,3970074.43
1996,4,4094313.43
1996,5,4099812.16
1996,6,4003571.46
1996,7,3906702.97
1996,8,3767407.18
1996,9,3872435.3
1996,10,3915546.58
1996,11,3824658.31
1996,12,3826192.83
1996,13,3884134.37
1996,14,3870859.3
1996,15,3870407.48
1996,16,3796529.77
1996,17,3690431.26
1996,18,3623281.73
1996,19,3667176.93
1996,20,3603686.82
1996,21,3528827.1
1996,22,3464946.45
1996,23,3597431.77
1996,24,3892957.13
1996,25,4062378.43
1996,26,3947253.34
1996,27,3909237.55
1996,28,3802537.85
1996,29,4050883.17
1996,30,4270050.84
1996,31,4314074.83
1996,32,4456623.66
1996,33,4485671.81
1996,34,4631669.92
1996,35,4691292.09
1996,36,4553782.58
1996,37,4517643.87
1996,38,4376684.37
1996,39,4499685.51
1996,40,4406803.23
1996,41,4170098.96
1996,42,4085948.26
1996,43,3948631.13
1996,44,3881596.85
1996,45,3803626.71
1996,46,3637156.64
1996,47,3620741.36
1996,48,3642366.9
1996,49,3414593.66
1996,50,2914594.23
1996,51,2834860.1
1996,52,2910428.03
1996,53,2785726.52
1996,54,2577815.7
1996,55,2414045.65
1996,56,2330542.75
1996,57,2296956.03
1996,58,2153148.23
1996,59,2137215.1
1996,60,2138188.63
1996,61,2015995.03
1996,62,1957574.4
1996,63,1974443.15
1996,64,2037264.83
1996,65,2055270.77
1996,66,2025879.59
1996,67,2036025.49
1996,68,1952852.26
1996,69,1900240.9
1996,70,1878884.31
1996,71,1818305.05
1996,72,1760575.63
1996,73,1722991.89
1996,74,1694205.12
1996,75,1581481.9
1996,76,1445097.45
1996,77,1339865.62
1996,78,1259770.98
1996,79,1179837.27
1996,80,1043608.84
1996,81,982618.35
1996,82,878276.59
1996,83,807060.52
1996,84,694698.85
1996,85,635799.45
1996,86,541755.95
1996,87,480183.46
1996,88,408396.51
1996,89,338387.13
1996,90,283222.19
1996,91,229205.32
1996,92,184558.91
1996,93,147798.99
1996,94,104539.51
1996,95,88913.68
1996,96,56100.66
1996,97,44027.93
1996,98,29786.06
1996,99,21852.26
1996,100,14646.58
1996,101,9416.82
1996,102,5915.14
1996,103,3611.85
1996,104,2064.1
1996,105,1306.27
1996,106,762.46
1996,107,438.79
1996,108,224.83
1996,109,154.76
1996,110+,206.82
1997,0,3748078.41
1997,1,3774833.78
1997,2,3829008.25
1997,3,3914989.06
1997,4,4053321.43
1997,5,4111421.35
1997,6,4107713.34
1997,7,4049239.79
1997,8,3872440.43
1997,9,3917005.12
1997,10,3945258.83
1997,11,3909886.55
1997,12,3868498.34
1997,13,3863844.83
1997,14,3930641.29
1997,15,3927201.78
1997,16,3901846.48
1997,17,3846660.47
1997,18,3712838.33
1997,19,3771032.58
1997,20,3672698.48
1997,21,3562913.22
1997,22,3490271.35
1997,23,3487367.67
1997,24,3680155.59
1997,25,3971589.9
1997,26,4046511.48
1997,27,4038464.75
1997,28,3848495.04
1997,29,3976576.63
1997,30,4138427.04
1997,31,4151345.13
1997,32,4375089.76
1997,33,4433549.84
1997,34,4596448.34
1997,35,4696775.86
1997,36,4594961.09
1997,37,4558466.68
1997,38,4411947.32
1997,39,4582696.51
1997,40,4528737.32
1997,41,4248225.86
1997,42,4211249.52
1997,43,4056699.81
1997,44,4001006.62
1997,45,3917097.14
1997,46,3701487.28
1997,47,3673570.6
1997,48,3541324.8
1997,49,3815207.43
1997,50,3437245.86
1997,51,2813372.27
1997,52,2849516.53
1997,53,2902488.82
1997,54,2839312.8
1997,55,2536934.89
1997,56,2393421.28
1997,57,2327983.49
1997,58,2237697.19
1997,59,2197438.01
1997,60,2135352.93
1997,61,2067356.28
1997,62,2018429.28
1997,63,1956153.69
1997,64,1974579.17
1997,65,1997539.83
1997,66,2021495.51
1997,67,2015460.41
1997,68,1946626.02
1997,69,1925680.22
1997,70,1869749.46
1997,71,1802231.6
1997,72,1773561.49
1997,73,1715954.07
1997,74,1685689.79
1997,75,1639270.71
1997,76,1511405.02
1997,77,1376911.87
1997,78,1282888.8
1997,79,1191049.93
1997,80,1048976.65
1997,81,976241.36
1997,82,912893.1
1997,83,809450.09
1997,84,737887.18
1997,85,629085.14
1997,86,570058.14
1997,87,480645.91
1997,88,420836.35
1997,89,353869.93
1997,90,288595.24
1997,91,237461.45
1997,92,188713.14
1997,93,149372.49
1997,94,117356.06
1997,95,81063.56
1997,96,67323.74
1997,97,41466.68
1997,98,31805.83
1997,99,20945.66
1997,100,14941.79
1997,101,9654.35
1997,102,5968.3
1997,103,3711.81
1997,104,2234.64
1997,105,1199.98
1997,106,757.2
1997,107,462.94
1997,108,232.75
1997,109,121.6
1997,110+,203.26
1998,0,3756990.99
1998,1,3761986.33
1998,2,3792188.88
1998,3,3877718.79
1998,4,3999791.82
1998,5,4071900.56
1998,6,4119964.42
1998,7,4158560.22
1998,8,4028799.2
1998,9,4003306.68
1998,10,3997505.64
1998,11,3943853.02
1998,12,3958262.47
1998,13,3903004.73
1998,14,3910620.66
1998,15,3987427.54
1998,16,3957087.03
1998,17,3944204.5
1998,18,3879585.22
1998,19,3851012.75
1998,20,3779104.03
1998,21,3635811.79
1998,22,3533915.18
1998,23,3521096.67
1998,24,3569013.92
1998,25,3772325.94
1998,26,3953754.44
1998,27,4145248.21
1998,28,3993363.65
1998,29,3986519.08
1998,30,4087823.72
1998,31,4015764.43
1998,32,4214082.92
1998,33,4347823.6
1998,34,4533225.4
1998,35,4675732.26
1998,36,4598340.1
1998,37,4591088.54
1998,38,4474511.3
1998,39,4575267.72
1998,40,4640331.01
1998,41,4355923.7
1998,42,4298940.01
1998,43,4183186.22
1998,44,4095775.89
1998,45,4058749.77
1998,46,3811895.18
1998,47,3738686.46
1998,48,3606535.09
1998,49,3685120.64
1998,50,3859395.28
1998,51,3317853.69
1998,52,2831741.02
1998,53,2836218.06
1998,54,2959931.64
1998,55,2798956.56
